index,File_Name,File_Description,date_published,flmd_filename,flmd_source
1328,*.d,"Raw FTICR-MS unprocessed instrument files. The asterisk * indicates the sample name; followed by a hyphen and the replicate indicator (1; 2; or 3); followed by the ion accumulation time (IAT). A ""p"" in the IAT indicates ""point"" (e.g., 2p5 = 2.5; p01 = 0.01). Each sample has three replicates. During solid phase extraction (SPE), FTICR-MS samples were diluted to achieve a  standard NPOC concentration of 1.5 milligrams carbon per liter. For theses sediment samples (labeled with ìSEDî in the sample name), the sediment NPOC values were used for this calculation (labeled with ìSEDî in the sample name). For example, CM_001_SED-1 NPOC values were used to determine the dilution for CM_001_SED-1. FTICR methods information can be found in CM_SSS_Sediment_FTICR_Methods.csv, CM_SSS_Water_FTICR_Methods.csv. and v*_CM_SSS_Methods_Codes.csv. See the critical details section in the readme for more information about these data.",2025-09-16,v6_CM_SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/CM_SSS_Data_Package_v6/v6_CM_SSS_Data_Package/v6_CM_SSS_flmd.csv
213,*.dat,Excitation Emission Matrix (EEMs) spectra. Asterisk (*) refers to sample name.,2023-04-11,DBP_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_DBP_Data_Package/WHONDRS_DBP_Data_Package/DBP_flmd.csv
230,*.jpeg,Field photos to show the environmental context of each site. The  asterisk refers to the site name; followed by an indicator of the direction the photos was taken (i.e. upstream or downstream); followed by the date.,2023-04-11,WHONDRS_YDE22_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_YDE22_Data_Package/WHONDRS_YDE22_Data_Package/WHONDRS_YDE22_flmd.csv
750,*Air_Press_Temp.csv,Approximately 35 days of time series data (barometric pressure; air temperature) collected using In Situ Rugged BaroTROLL sensors. The asterisk * refers to the  version number and Parent_ID. All data was removed from the day of deployment and two hours was removed from the day of retrieving the sensor. Sensors were deployed at a subset of sites; data at other sites were interpolated via a regression analysis. Each measured time point was used to create a linear regression. Measured pressure at each time point was regressed with site elevation. Pressure for the sites without a sensor was then estimated by inputting the site elevation into the resulting linear regression equation for each time point. Temperature was not estimated for sites without a sensor.,2024-10-22,v3_SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/SSS_Data_Package_v3/v3_SSS_Data_Package/v3_SSS_flmd.csv
896,*ICR*.corems.cal,"CoreMS mass calibration file.  This data is processed from .xml files. The first asterisk * indicates the sample name; ""ICR"" indicates it was a water sample from the incubation. ""ICR"" is followed by a hyphen and the replicate indicator (1; 2; or 3); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in WHONDRS_AV1_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-04-08,WHONDRS_AV1_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_AV1_Data_Package/WHONDRS_AV1_Data_Package/WHONDRS_AV1_flmd.csv
949,*ICR*.corems.cal,"CoreMS mass calibration file.  This data is processed from .xml files. The first asterisk * indicates the sample name; ""ICR"" indicates it was a water sample from the incubation. ""ICR"" is followed by a hyphen and the replicate indicator (1; 2; or 3); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in CM_SSS_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-04-16,v5_CM_SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/CM_SSS_Data_Package_v5/v5_CM_SSS_Data_Package/v5_CM_SSS_flmd.csv
1104,*ICR*.corems.cal,"CoreMS mass calibration file.  This data is processed from .xml files. The first asterisk * indicates the sample name; ""ICR"" indicates it was a water sample from the incubation. ""ICR"" is followed by a hyphen and the replicate indicator (1; 2; or 3); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in WHONDRS_AV1_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-06-30,v2_WHONDRS_AV1_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_AV1_Data_Package_v2/v2_WHONDRS_AV1_Data_Package/v2_WHONDRS_AV1_flmd.csv
1314,*ICR*.corems.cal,"CoreMS mass calibration file.  This data is processed from .xml files. The first asterisk * indicates the sample name; ""ICR"" indicates it was a water sample from the incubation. ""ICR"" is followed by a hyphen and the replicate indicator (1; 2; or 3); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in CM_SSS_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-09-16,v6_CM_SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/CM_SSS_Data_Package_v6/v6_CM_SSS_Data_Package/v6_CM_SSS_flmd.csv
895,*ICR*.corems.csv,"CoreMS output FTICR-MS files.  This data is processed from .xml files. The first asterisk * indicates the sample name; ""ICR"" indicates it was a water sample from the incubation. ""ICR"" is followed by a hyphen and the replicate indicator (1; 2; or 3); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in WHONDRS_AV1_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-04-08,WHONDRS_AV1_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_AV1_Data_Package/WHONDRS_AV1_Data_Package/WHONDRS_AV1_flmd.csv
950,*ICR*.corems.csv,"CoreMS output FTICR-MS files.  This data is processed from .xml files. The first asterisk * indicates the sample name; ""ICR"" indicates it was a water sample from the incubation. ""ICR"" is followed by a hyphen and the replicate indicator (1; 2; or 3); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in CM_SSS_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-04-16,v5_CM_SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/CM_SSS_Data_Package_v5/v5_CM_SSS_Data_Package/v5_CM_SSS_flmd.csv
1105,*ICR*.corems.csv,"CoreMS output FTICR-MS files.  This data is processed from .xml files. The first asterisk * indicates the sample name; ""ICR"" indicates it was a water sample from the incubation. ""ICR"" is followed by a hyphen and the replicate indicator (1; 2; or 3); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in WHONDRS_AV1_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-06-30,v2_WHONDRS_AV1_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_AV1_Data_Package_v2/v2_WHONDRS_AV1_Data_Package/v2_WHONDRS_AV1_flmd.csv
1315,*ICR*.corems.csv,"CoreMS output FTICR-MS files.  This data is processed from .xml files. The first asterisk * indicates the sample name; ""ICR"" indicates it was a water sample from the incubation. ""ICR"" is followed by a hyphen and the replicate indicator (1; 2; or 3); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in CM_SSS_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-09-16,v6_CM_SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/CM_SSS_Data_Package_v6/v6_CM_SSS_Data_Package/v6_CM_SSS_flmd.csv
897,*ICR*.corems.json,"CoreMS setting used at time of analysis. This data is processed from .xml files. The first asterisk * indicates the sample name; ""ICR"" indicates it was a water sample from the incubation. ""ICR"" is followed by a hyphen and the replicate indicator (1; 2; or 3); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in WHONDRS_AV1_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-04-08,WHONDRS_AV1_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_AV1_Data_Package/WHONDRS_AV1_Data_Package/WHONDRS_AV1_flmd.csv
951,*ICR*.corems.json,"CoreMS setting used at time of analysis. This data is processed from .xml files. The first asterisk * indicates the sample name; ""ICR"" indicates it was a water sample from the incubation. ""ICR"" is followed by a hyphen and the replicate indicator (1; 2; or 3); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in CM_SSS_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-04-16,v5_CM_SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/CM_SSS_Data_Package_v5/v5_CM_SSS_Data_Package/v5_CM_SSS_flmd.csv
1106,*ICR*.corems.json,"CoreMS setting used at time of analysis. This data is processed from .xml files. The first asterisk * indicates the sample name; ""ICR"" indicates it was a water sample from the incubation. ""ICR"" is followed by a hyphen and the replicate indicator (1; 2; or 3); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in WHONDRS_AV1_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-06-30,v2_WHONDRS_AV1_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_AV1_Data_Package_v2/v2_WHONDRS_AV1_Data_Package/v2_WHONDRS_AV1_flmd.csv
1316,*ICR*.corems.json,"CoreMS setting used at time of analysis. This data is processed from .xml files. The first asterisk * indicates the sample name; ""ICR"" indicates it was a water sample from the incubation. ""ICR"" is followed by a hyphen and the replicate indicator (1; 2; or 3); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in CM_SSS_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-09-16,v6_CM_SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/CM_SSS_Data_Package_v6/v6_CM_SSS_Data_Package/v6_CM_SSS_flmd.csv
909,*ICR*.d,"Raw FTICR-MS instrument files. The first asterisk * indicates the sample name; ""ICR"" indicates it was a water sample from the incubation. ""ICR"" is followed by a hyphen and the replicate indicator (1; 2; or 3); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in AV1_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-04-08,WHONDRS_AV1_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_AV1_Data_Package/WHONDRS_AV1_Data_Package/WHONDRS_AV1_flmd.csv
1118,*ICR*.d,"Raw FTICR-MS instrument files. The first asterisk * indicates the sample name; ""ICR"" indicates it was a water sample from the incubation. ""ICR"" is followed by a hyphen and the replicate indicator (1; 2; or 3); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in AV1_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-06-30,v2_WHONDRS_AV1_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_AV1_Data_Package_v2/v2_WHONDRS_AV1_Data_Package/v2_WHONDRS_AV1_flmd.csv
898,*ICR*.xml,"Raw FTICR-MS instrument files that have been preprocessed  (i.e., peak picked) in Bruker. The first asterisk * indicates the sample name; ""ICR"" indicates it was a water sample from the incubation. ""ICR"" is followed by a hyphen and the replicate indicator (1; 2; or 3); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in WHONDRS_AV1_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-04-08,WHONDRS_AV1_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_AV1_Data_Package/WHONDRS_AV1_Data_Package/WHONDRS_AV1_flmd.csv
